00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01SUZB        PNA     N1201704171821000070SUZBD65     000000010000000001497000000000000000000000000000000000000000008000000000000008000000000100000011222ACN    
01UGPA        ON      NM201704170566000070UGPAD11     000000010000000008020000000000000000000000000000000000000000052000000000000052000000000100000011371ACN    
01UGPA        ON      NM201704171201000070UGPAD22     000000010000000008170000000000000000000000000000000000000000030000000000000030000000000100000011372ACN    
01USIM        PNA     N1201704170736000070USIMD45     000000010000000000450000000000000000000000000000000000000000000300000000000000300000000100000011571ACN    
01VALE        ON      N1201704170108000070VALED78     000000010000000001875000000000000000000000000000000000000000000100000000000000100000000100000011912ACN    
01VALE        PNA     N1201704173352000070VALED63     000000010000000001375000000000001700000000000000000000000000000000000000000001700000000100000011922ACN    
01VALE        PNA     N1201704173727000070VALED68     000000010000000001825000000000003300000000000000300000000000000800000000000004400000000200000041922ACN    
01VALE        PNA     N1201704175398000070VALED19     000000010000000001900000000000000000000000000200000000000000200000000000000400000000000100000021921ACN    
01VALE        PNA     N1201704173514000070VALED89     000000010000000001925000000000000000000000000000000000000000004800000000000004800000000100000011922ACN    
01VALE        PNA     N1201704173620000070VALED60     000000010000000002025000000000000000000000000080000000000000000000000000000080000000000100000011922ACN    
01VALE        PNA     N1201704173670000070VALED61     000000010000000002125000000000000000000000000007000000000000000000000000000007000000000100000011922ACN    
01VIVT        PN        201704170531000070VIVTD94     000000010000000005335000000000000000000000000000000000000000000100000000000000100000000100000011272ACN    
01VIVT        PN        201704170655000070VIVTD92     000000010000000005435000000000000000000000000000000000000000012000000000000012000000000100000011272ACN    
01WEGE        ON      NM201704170329000070WEGED67     000000010000000001765000000000011000000000000000000000000000000000000000000011000000000100000011722ACN    
01ABEV        ON        201705150582000070ABEVE82     000000010000000002212000000001029900000000000000000000000000000000000000001029900000000200000061122ACN    
01ABEV        ON        201705151430000070ABEVE73     000000010000000002312000000000071000000000000000000000000000000100000000000071100000000300000021122ACN    
01ABEV        ON        201705151708000070ABEVE53     000000010000000002337000000000000000000000000000000000000000223000000000000223000000000100000011121ACN    
01BBAS        ON      NM201705151104000070BBASE31     000000010000000003065000000000000000000000000004600000000000055400000000000060000000000100000012591ACN    
01BBDC    /EJ PN      N1201705150299000070BBDCE56     000000010000000002336000000000000000000000000220000000000000000000000000000220000000000100000016451ACN    
01BBDC    /EJ PN      N1201705150388000070BBDCE28     000000010000000002768000000000008470000000000000000000000000002530000000000011000000000200000026452ACN    
01BBDC    /EJ PN      N1201705150639000070BBDCE57     000000010000000002813000000000004290000000000000000000000000000000000000000004290000000100000016452ACN    
01BBDC    /EJ PN      N1201705150337000070BBDCE41     000000010000000002859000000000027500000000000220000000000000220000000000000467500000000200000026452ACN    
01BBDC    /EJ PN      N1201705150744000070BBDCE53     000000010000000002904000000000000000000000000113230000000000049130000000000162360000000300000046452ACN    
01BBDC    /EJ PN      N1201705150302000070BBDCE1      000000010000000002949000000000000000000000000000000000000000056000000000000056000000000200000026452ACN    
01BBDC    /EJ PN      N1201705150272000070BBDCE87     000000010000000002995000000000006160000000000000000000000000588500000000000594660000000300000046452ACN    
01BBDC    /EJ PN      N1201705150540000070BBDCE66     000000010000000003040000000000002200000000000000000000000000106260000000000108460000000100000026452ACN    
01BBDC    /EJ ON      N1201705150094000070BBDCE44     000000010000000003093000000000000000000000000000000000000000550000000000000550000000000100000016452ACN    
01BBDC    /EJ PN      N1201705150493000070BBDCE79     000000010000000003131000000000008400000000000000000000000000044800000000000053200000000200000036452ACN    
01BBDC    /EJ PN      N1201705150469000070BBDCE85     000000010000000003222000000000000000000000000000000000000000326040000000000326040000000200000026452ACN    
01BBDC    /EJ ON      N1201705150213000070BBDCE24     000000010000000003365000000000000000000000000444300000000000490700000000000935000000000200000036452ACN    
01BBDC    /EJ ON      N1201705150183000070BBDCE99     000000010000000003456000000000000000000000000000000000000002554090000000002554090000000200000046452ACN    
01BBDC    /EJ ON      N1201705150302000070BBDCE21     000000010000000003502000000000000000000000000000000000000000550000000000000550000000000100000036452ACN    
01BBDC    /EJ ON      N1201705150027000070BBDCE51     000000010000000003229000000000000000000000000063900000000000000010000000000063910000000100000026462ACN    
01BBDC    /EJ PN      N1201705150230000070BBDCE93     000000010000000003359000000000000000000000000147400000000000000000000000000147400000000100000016462ACN    
01BBSE        ON      NM201705151910000070BBSEE81     000000010000000003092000000000043400000000000000000000000000065600000000000109000000000100000071062ACN    
01BRFS        ON      NM201705151309000070BRFSE55     000000010000000005445000000000000000000000000000000000000001300000000000001300000000000100000011161ACN    
01BRFS        ON      NM201705151104000070BRFSE8      000000010000000005795000000000000000000000000010800000000000000000000000000010800000000100000011162ACN    
01BRFS        ON      NM201705151139000070BRFSE90     000000010000000005995000000000000000000000000000000000000000011200000000000011200000000100000021162ACN    
01BRFS        ON      NM201705150914000070BRFSE1      000000010000000006095000000000002000000000000000000000000000000000000000000002000000000100000011162ACN    
01PETR        PN        201708219555000070PETRH99     000000010000000001900000000000000800000000000000000000000000239500000000000240300000000200000061851ACN    
01PETR        PN        201708210140000070PETRH75     000000010000000001525000000000047000000000000000000000000000000000000000000047000000000100000021862ACN    
01SUZB        PNA     N1201708210841000070SUZBH32     000000010000000001275000000000006600000000000000000000000000000000000000000006600000000100000021232ACN    
01UGPA        ON      NM201708212259000070UGPAH89     000000010000000008820000000000000000000000000000000000000000003500000000000003500000000100000011371ACN    
01VALE        PNA     N1201708214219000070VALEH61     000000010000000001150000000000010000000000000028500000000000002600000000000041100000000300000041921ACN    
01VALE        PNA     N1201708214227000070VALEH85     000000010000000001525000000000139200000000000023400000000000001100000000000163700000000200000081922ACN    
01VALE        PNA     N1201708214456000070VALEH16     000000010000000001600000000000008000000000000028400000000000024200000000000060600000000200000111921ACN    
01VALE        PNA     N1201708214464000070VALEH17     000000010000000001700000000000003600000000000074400000000000021100000000000099100000000100000051921ACN    
01VALE        PNA     N1201708214928000070VALEH23     000000010000000001725000000000000000000000000000000000000000003500000000000003500000000100000011922ACN    
01VALE        PNA     N1201708214472000070VALEH18     000000010000000001800000000000001900000000000058100000000000003200000000000063200000000100000061921ACN    
01VALE        PNA     N1201708215061000070VALEH49     000000010000000001950000000000025000000000000000100000000000000000000000000025100000000300000021921ACN    
01VALE        PNA     N1201708215223000070VALEH29     000000010000000002025000000000000000000000000000000000000000015900000000000015900000000200000051922ACN    
01VALE        PNA     N1201708215312000070VALEH21     000000010000000002100000000000000000000000000000000000000000007000000000000007000000000100000011921ACN    
01ABEV        ON        201709182313000070ABEVI81     000000010000000002162000000000558000000000000000000000000000000000000000000558000000000100000031122ACN    
01ABEV        ON        201709182348000070ABEVI32     000000010000000002262000000000003000000000000000000000000000053500000000000056500000000200000031122ACN    
01ABEV        ON        201709182232000070ABEVI4      000000010000000002412000000000122500000000000000000000000000150000000000000272500000000100000031122ACN    
01ABEV        ON        201709180655000070ABEVI3      000000010000000002312000000004800000000000000000000000000004476200000000009276200000000200000081132ACN    
01ABEV        ON        201709180698000070ABEVI73     000000010000000002362000000000000000000000000000000000000000100000000000000100000000000100000011132ACN    
